epoch,train_mse,validation_mse,maximum_prediction_abs,selected_best_so_far
1,0.0015625499654561281,,0.8457715511322021,False
2,0.001561342374770902,,0.8458642363548279,False
3,0.0015509834411204793,,0.8465875387191772,False
4,0.0015432584477821365,,0.8458131551742554,False
5,0.0015361239275080152,0.0020410045981407166,0.8461050391197205,True
6,0.0015310251474147663,,0.8463340997695923,False
7,0.0015247341361828148,,0.8461507558822632,False
8,0.0015176573942881078,,0.8461970090866089,False
9,0.0015124865167308599,,0.8459330201148987,False
10,0.0015048790664877743,0.00199877773411572,0.8463287949562073,True
11,0.0014974561927374452,,0.8456941246986389,False
12,0.001487967761931941,,0.8456262946128845,False
13,0.0014794765011174604,,0.8456634283065796,False
14,0.0014706591318827122,,0.8455489873886108,False
15,0.0014659453445347026,0.0019461836200207472,0.8463260531425476,True
16,0.0014518796670017764,,0.8457993268966675,False
17,0.0014393402670975775,,0.8463402986526489,False
18,0.0014247013459680602,,0.8449329137802124,False
19,0.0014099748004809953,,0.8457951545715332,False
20,0.0013941144134150818,0.0018459517741575837,0.845981240272522,True
21,0.0013858233141945675,,0.8459498286247253,False
22,0.001373622813844122,,0.8454993963241577,False
23,0.0013480330744641833,,0.8455255627632141,False
24,0.0013283574226079509,,0.8448811173439026,False
25,0.0013206967269070446,0.00173999706748873,0.8457092046737671,True
26,0.0013072766159893945,,0.8465710878372192,False
27,0.001272456684091594,,0.846121072769165,False
28,0.0012454915486159734,,0.845384418964386,False
29,0.0012271396626601927,,0.8448508977890015,False
30,0.0012025928153889254,0.0015845978632569313,0.845399796962738,True
31,0.0011838905920740217,,0.8446547985076904,False
32,0.001154214762209449,,0.8453179597854614,False
33,0.0011236409118282609,,0.8450047373771667,False
34,0.0010977895435644314,,0.8437615036964417,False
35,0.0010761742523754947,0.0014048166340216994,0.8452935814857483,True
36,0.0010483143487363122,,0.8445014357566833,False
37,0.0010136527853319421,,0.8476054668426514,False
38,0.0009842876897891983,,0.844295084476471,False
39,0.0009609894405002706,,0.8435146808624268,False
40,0.0009233800519723445,0.0011844091350212693,0.8433558344841003,True
41,0.0008987592664198019,,0.8431918621063232,False
42,0.0008698944293428212,,0.8421966433525085,False
43,0.0008446722931694239,,0.8491560816764832,False
44,0.0008233909757109359,,0.8421237468719482,False
45,0.0007865504157962278,0.0009927990613505244,0.8486046195030212,True
46,0.0007662700772925746,,0.8430556654930115,False
47,0.0007305385443032719,,0.8445676565170288,False
48,0.0007083224190864712,,0.8439469933509827,False
49,0.0006829444319009781,,0.8426923751831055,False
50,0.0006606854367419146,0.00080345623428002,0.8523024320602417,True
51,0.0006806312812841497,,0.865885317325592,False
52,0.0006385705637512729,,0.8438413739204407,False
53,0.0005984510025882628,,0.851920485496521,False
54,0.0005729799886466935,,0.8395776152610779,False
55,0.0005613243192783557,0.0006600623019039631,0.8655197620391846,True
56,0.0005345950667106081,,0.852202296257019,False
57,0.0005127200274728239,,0.8423119783401489,False
58,0.000489653928525513,,0.8580119609832764,False
59,0.0004757889255415648,,0.8549925088882446,False
60,0.0004838424938498065,0.000615771277807653,0.8397045135498047,True
61,0.0004967473505530506,,0.8507747650146484,False
62,0.00044935435653314926,,0.8644154071807861,False
63,0.00042234399006702006,,0.8418012261390686,False
64,0.00041232493822462857,,0.8551396727561951,False
65,0.00039486952300649136,0.00045243106433190405,0.8663069009780884,True
66,0.0004041388638142962,,0.8468927145004272,False
67,0.0003958007182518486,,0.8542132377624512,False
68,0.00035879671850125305,,0.8663825988769531,False
69,0.00034824389149434865,,0.8591779470443726,False
70,0.0003380668604222592,0.00039447739254683256,0.8515561819076538,True
71,0.00033360038287355565,,0.866973876953125,False
72,0.00033742621053534094,,0.8563326001167297,False
73,0.00033909481135196984,,0.8630326986312866,False
74,0.00034827919262170326,,0.8503167629241943,False
75,0.00032705591547710355,0.0003825028252322227,0.8679954409599304,True
76,0.0003149528056383133,,0.868601381778717,False
77,0.00029286112112458795,,0.8656674027442932,False
78,0.0002844216905941721,,0.8533439040184021,False
79,0.000277761591860326,,0.8586328625679016,False
80,0.00027575716376304626,0.00029400092898868024,0.8688469529151917,True
81,0.0002756204066827195,,0.8576732277870178,False
82,0.0002668477227416588,,0.85788893699646,False
83,0.000261391654930776,,0.8503410220146179,False
84,0.0002558534106356092,,0.8556784987449646,False
85,0.00025230042774637695,0.0002729958505369723,0.8597531914710999,True
86,0.0002486988105374621,,0.8589745759963989,False
87,0.0002536450956540648,,0.8511685729026794,False
88,0.00025166995874315035,,0.8586259484291077,False
89,0.00024014626615098678,,0.8670626282691956,False
90,0.00023647709895158187,0.0002456917427480221,0.854238748550415,True
91,0.00024046642647590488,,0.8657705187797546,False
92,0.00024476948055962566,,0.8745583295822144,False
93,0.00023497670918004587,,0.8692559599876404,False
94,0.00023039431653160136,,0.8669634461402893,False
95,0.00022575565162696876,0.0002363580570090562,0.8594647645950317,True
96,0.00022363731295627076,,0.8586438894271851,False
97,0.00022529129273607396,,0.8623573780059814,False
98,0.0002219648304162547,,0.8612930178642273,False
99,0.00022233717754716054,,0.8665351271629333,False
100,0.00022871683722769376,0.00022608946892432868,0.8475708365440369,True
101,0.0002357361536269309,,0.8704279065132141,False
102,0.00022864799393573776,,0.8611456155776978,False
103,0.00022251315385801718,,0.8547155261039734,False
104,0.00021754154295194894,,0.8493787050247192,False
105,0.0002133284433512017,0.0002114016970153898,0.8543570637702942,True
106,0.00021556408501055557,,0.8549138307571411,False
107,0.00021666290012944955,,0.8553047776222229,False
108,0.00021250983081699815,,0.8728376030921936,False
109,0.0002203004369221162,,0.8607951402664185,False
110,0.00021158484378247522,0.0002174659603042528,0.8479419946670532,False
111,0.00021261232541291974,,0.8619025945663452,False
112,0.00021744531841250136,,0.8580565452575684,False
113,0.0002185799658036558,,0.8478059768676758,False
114,0.00020868918727501296,,0.8544878363609314,False
115,0.00020464398767217062,0.000204307449166663,0.8646644353866577,True
116,0.0002021730088017648,,0.8578411340713501,False
117,0.0002047439538728213,,0.8487444519996643,False
118,0.0002035348443314433,,0.8557704091072083,False
119,0.00020121779016335495,,0.8602109551429749,False
120,0.00020503125051618554,0.00020593544468283653,0.8710598945617676,False
121,0.0002052733652817551,,0.8594632148742676,False
122,0.0002049642353085801,,0.8622336983680725,False
123,0.0002030229843512643,,0.8554015755653381,False
124,0.00020355303422547877,,0.8534654974937439,False
125,0.00020175431200186722,0.00020027044229209423,0.853367805480957,True
126,0.00020011947708553635,,0.8557601571083069,False
127,0.0001994748254219303,,0.8634170293807983,False
128,0.0001992059769690968,,0.857553243637085,False
