epoch,train_mse,validation_mse,seconds
1,0.005021028686314821,0.003907050083701809,0.02256789803504944
2,0.004721161909401417,0.0037184031098149717,0.04419706389307976
3,0.0044602518901228905,0.0035331393592059612,0.06551376730203629
4,0.004216453991830349,0.003331543024008473,0.0868382379412651
5,0.0039674630388617516,0.0031190478087713322,0.10822444036602974
6,0.0037144245579838753,0.0029060725549546382,0.12955165654420853
7,0.00346559239551425,0.002700264798477292,0.15075334906578064
8,0.003226922359317541,0.00250476001140972,0.17199961096048355
9,0.0029988023452460766,0.002317320768876622,0.1934880129992962
10,0.0027753945905715227,0.0021342176284330585,0.21471704170107841
11,0.0025515214074403048,0.001954930485226214,0.23597633466124535
12,0.0023278030566871166,0.0017814137342308338,0.2574750445783138
13,0.0021084598265588284,0.001615066488739103,0.2786686085164547
14,0.0018974447157233953,0.0014537166474231829,0.2997826486825943
15,0.0016949878772720695,0.0012922502355650067,0.32100943475961685
16,0.001497382763773203,0.0011287348655362923,0.3421500027179718
17,0.001302726217545569,0.0009668597146325434,0.36329591274261475
18,0.0011141558643430471,0.0008128329354804009,0.38452615588903427
19,0.0009370844927616417,0.0006713898183079436,0.4055354557931423
20,0.0007747000199742615,0.0005432501081183242,0.42681702598929405
21,0.0006256125634536147,0.0004275989582917343,0.44820336624979973
22,0.0004882922512479126,0.0003261611309426371,0.4696567989885807
23,0.00036603404441848397,0.00024167538867914118,0.4909805804491043
24,0.0002642079198267311,0.00017345118249068037,0.5121953077614307
25,0.00018427972099743783,0.00011773763556751267,0.5333306938409805
26,0.00012306901044212282,7.41201023023071e-05,0.5551850870251656
27,7.943440868984908e-05,4.619386875977701e-05,0.5767283774912357
28,5.58061437914148e-05,3.5526381604237635e-05,0.5984247177839279
29,5.201045860303566e-05,3.820219171757344e-05,0.6196140870451927
30,6.211534491740167e-05,4.96312298613096e-05,0.6408393904566765
31,8.077968959696591e-05,6.78370979585452e-05,0.6623688787221909
32,0.00010654124344000593,8.936852039672279e-05,0.6835904084146023
33,0.00013613159535452724,0.00010821805183998852,0.7047781422734261
34,0.00016266672173514962,0.00012149502163083525,0.7265122756361961
35,0.0001822572958189994,0.0001300631635482811,0.7481884360313416
36,0.0001952109596459195,0.00013359162282237472,0.7695831805467606
37,0.00020056907669641078,0.0001306809614713226,0.7907808646559715
38,0.00019648083252832294,0.00012263734515727265,0.812146931886673
39,0.00018474413082003593,0.00011180327934804761,0.8334749825298786
40,0.00016872427659109235,9.857886622436733e-05,0.8548362925648689
41,0.00014963006833568215,8.339823640805359e-05,0.8762355037033558
42,0.0001284925383515656,6.85846819881893e-05,0.8977395445108414
43,0.00010808942897710949,5.6172664850843525e-05,0.9190873689949512
