epoch,train_prediction_mse,train_boundary_penalty,train_objective,validation_prediction_mse,maximum_prediction_abs,selected_best_so_far
1,0.002150909509509802,0.0,0.002150909509509802,,0.8705067038536072,False
2,0.002134652095264755,0.0,0.002134652095264755,,0.8672696352005005,False
3,0.0021204213408054784,0.0,0.0021204213408054784,,0.8770555257797241,False
4,0.0021158202434889972,0.0,0.0021158202434889972,,0.8779453635215759,False
5,0.002108732733177021,0.0,0.002108732733177021,0.0025498459581285715,0.8767582178115845,True
6,0.0021022525761509314,0.0,0.0021022525761509314,,0.877408504486084,False
7,0.0020961558184353635,0.0,0.0020961558184353635,,0.8760387301445007,False
8,0.0020859407813986763,0.0,0.0020859407813986763,,0.8751819729804993,False
9,0.0020864135294687003,0.0,0.0020864135294687003,,0.878811240196228,False
10,0.00207065578433685,0.0,0.00207065578433685,0.002503660274669528,0.8736901879310608,True
11,0.002068832822260447,0.0,0.002068832822260447,,0.8750908374786377,False
12,0.0020599677809514105,0.0,0.0020599677809514105,,0.8780970573425293,False
13,0.002048780705081299,0.0,0.002048780705081299,,0.8783504962921143,False
14,0.0020403076196089387,0.0,0.0020403076196089387,,0.8767438530921936,False
15,0.0020241697638994083,0.0,0.0020241697638994083,0.002443445147946477,0.874489963054657,True
16,0.002005070840823464,0.0,0.002005070840823464,,0.8739604949951172,False
17,0.0019926458335248753,0.0,0.0019926458335248753,,0.8753558993339539,False
18,0.001972904719877988,0.0,0.001972904719877988,,0.876494824886322,False
19,0.0019614052871474996,0.0,0.0019614052871474996,,0.8746161460876465,False
20,0.0019361421291250736,0.0,0.0019361421291250736,0.002335449680685997,0.873809814453125,True
21,0.0019140274525852874,0.0,0.0019140274525852874,,0.8755262494087219,False
22,0.001894088345579803,0.0,0.001894088345579803,,0.8708404302597046,False
23,0.0018693430174607784,0.0,0.0018693430174607784,,0.8758969306945801,False
24,0.00183776393532753,0.0,0.00183776393532753,,0.8775015473365784,False
25,0.001805183826945722,0.0,0.001805183826945722,0.0021588641684502363,0.8767459988594055,True
26,0.0017763167852535844,0.0,0.0017763167852535844,,0.8779169917106628,False
27,0.0017476489301770926,0.0,0.0017476489301770926,,0.8730660080909729,False
28,0.001699599262792617,0.0,0.001699599262792617,,0.8677664995193481,False
29,0.0016584826080361381,0.0,0.0016584826080361381,,0.8724300265312195,False
30,0.0016146711714100093,0.0,0.0016146711714100093,0.001948260935023427,0.8857027292251587,True
31,0.0015637738688383251,0.0,0.0015637738688383251,,0.87091463804245,False
32,0.0015225972310872748,0.0,0.0015225972310872748,,0.867158055305481,False
33,0.0014674936610390432,0.0,0.0014674936610390432,,0.8683719038963318,False
34,0.0014191486116033047,0.0,0.0014191486116033047,,0.8693172335624695,False
35,0.0013871932751499116,0.0,0.0013871932751499116,0.0016847706865519285,0.8829292058944702,True
36,0.001327756661339663,0.0,0.001327756661339663,,0.8676734566688538,False
37,0.0012622497088159434,0.0,0.0012622497088159434,,0.8828100562095642,False
38,0.0012162474013166502,0.0,0.0012162474013166502,,0.8716057538986206,False
39,0.0011901780380867422,0.0,0.0011901780380867422,,0.8720263838768005,False
40,0.0011285601431154646,0.0,0.0011285601431154646,0.0014267110964283347,0.8581657409667969,True
41,0.0011111507774330676,0.0,0.0011111507774330676,,0.8746764063835144,False
42,0.001034147157042753,0.0,0.001034147157042753,,0.8646687865257263,False
