epoch,train_mse,validation_mse,seconds
1,0.003600065130740404,0.00375820737099275,0.021715272217988968
2,0.0033574991393834352,0.003513545341168841,0.0848032608628273
3,0.0031211725436151028,0.00329455923444281,0.10614583268761635
4,0.0028925403021275997,0.003074812780444821,0.12750303000211716
5,0.0026754748541861773,0.002833315171301365,0.14872905611991882
6,0.0024590259417891502,0.0025879620419194302,0.1700015887618065
7,0.0022488823160529137,0.0023576269353119037,0.1913716271519661
8,0.0020492624025791883,0.0021443700728317103,0.21285605803132057
9,0.0018541243625804782,0.0019453372612285118,0.23434820398688316
10,0.0016633379273116589,0.001757286498711134,0.2557881064713001
11,0.0014817464398220181,0.0015677790118691821,0.276909738779068
12,0.0013071582652628422,0.0013722398531778406,0.298098374158144
13,0.0011373830493539572,0.0011818855806874733,0.319052129983902
14,0.0009765976574271917,0.0010066760490493227,0.3403710834681988
15,0.0008259575115516782,0.0008473091390139113,0.36167220026254654
16,0.0006831721402704716,0.0007038083737522053,0.3828357234597206
17,0.0005518610705621541,0.0005709731825239336,0.404164083302021
18,0.00043435709085315466,0.0004424110678276823,0.4252193160355091
19,0.00032888358691707253,0.0003268204394165271,0.44638335704803467
20,0.0002389593719271943,0.00023307326470482317,0.46752965822815895
21,0.00016598947695456445,0.0001606437247877087,0.48882779851555824
22,0.00010830503015313298,0.00010851773428536642,0.5102778747677803
23,6.905301415827125e-05,6.894201108783211e-05,0.5317072533071041
24,4.585738497553393e-05,4.33895265814499e-05,0.5529430508613586
25,3.779361941269599e-05,3.614067835163345e-05,0.5742696449160576
26,4.374132549855858e-05,4.1869898268487304e-05,0.5951688215136528
27,5.8607551181921735e-05,5.654985913376246e-05,0.6159581765532494
28,8.095520024653524e-05,7.201051509279448e-05,0.6367621459066868
29,0.00010441309859743342,8.908587915357202e-05,0.6575370170176029
30,0.00012717884965240955,0.00010311772924372538,0.6786950901150703
31,0.0001444620720576495,0.00011274142495191579,0.6997781470417976
32,0.00015552528202533722,0.00011522757085913327,0.7207685336470604
33,0.00015864109445828944,0.0001118098953156732,0.7413882464170456
34,0.00015471519145648926,0.0001036139019561233,0.7623118944466114
35,0.0001446404930902645,9.237579373196543e-05,0.7832466587424278
36,0.00013015895092394203,7.951461490544413e-05,0.8044715635478497
37,0.00011337609612382948,6.580175219520849e-05,0.8253967054188251
38,9.575108560966328e-05,5.413662453671956e-05,0.8464074693620205
39,7.93438230175525e-05,4.544557972015658e-05,0.8674987144768238
40,6.472056702477857e-05,4.023647458476868e-05,0.8888677768409252
41,5.323197183315642e-05,3.67727870222249e-05,0.9100265018641949
42,4.459424235392362e-05,3.6332387708171154e-05,0.9310623705387115
43,3.928631849703379e-05,3.9312405988312094e-05,0.9518874362111092
44,3.658225614344701e-05,4.502461251831846e-05,0.9726857729256153
45,3.625281169661321e-05,5.1026360627777954e-05,0.9935395941138268
46,3.7593392335111275e-05,5.6496308843634324e-05,1.0143559724092484
