evaluation_kind,partition_id,partition_json,horizon,segment_count,steps_per_segment,sample_count,equal_work_composition_defect,production_work_composition_defect,rollout_mse,rollout_interior_mse,rollout_relative_l2,direct_equal_work_mse,composed_boundary_state_max,composed_boundary_state_rms,composed_boundary_equation_max,max_stage_boundary_state,max_stage_boundary_equation,rhs_boundary_tangent_max,composed_rhs_evaluations,direct_equal_rhs_evaluations,direct_production_rhs_evaluations,equal_rhs_work
uniform_primary,0.02+0.02+0.02+0.02,"[0.02,0.02,0.02,0.02]",0.08,4,8,128,0.0,1.557126836360112e-07,0.001981735695153475,0.0021066064946353436,0.13732434809207916,0.001981735695153475,0.02541312575340271,0.00679992139339447,0.02541312575340271,0.02541312575340271,0.02541312575340271,0.32051652669906616,128,128,32,True
uniform_primary,0.02+0.02+0.02+0.02+0.02+0.02+0.02+0.02,"[0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02]",0.16,8,8,128,0.0,2.0569450498442166e-07,0.004818161483854055,0.005117167718708515,0.21309004724025726,0.004818161483854055,0.05032787472009659,0.013548332266509533,0.05032787472009659,0.050327882170677185,0.050327882170677185,0.32051652669906616,256,256,32,True
uniform_primary,0.04+0.04,"[0.04,0.04]",0.08,2,8,128,0.0,1.1940640831653582e-07,0.001981735462322831,0.0021066064946353436,0.13732436299324036,0.001981735462322831,0.025413095951080322,0.006799922324717045,0.025413095951080322,0.02541310340166092,0.02541310340166092,0.32051652669906616,64,64,32,True
uniform_primary,0.04+0.04+0.04+0.04,"[0.04,0.04,0.04,0.04]",0.16,4,8,128,0.0,1.4974253303989826e-07,0.004818161483854055,0.005117167718708515,0.21309004724025726,0.004818161483854055,0.05032786354422569,0.013548335060477257,0.05032786354422569,0.050327882170677185,0.050327882170677185,0.32051652669906616,128,128,32,True
uniform_primary,0.08+0.08,"[0.08,0.08]",0.16,2,8,128,0.0,1.1587611226104855e-07,0.004818161483854055,0.005117167718708515,0.21309004724025726,0.004818161483854055,0.050327859818935394,0.013548334129154682,0.050327859818935394,0.050327882170677185,0.050327882170677185,0.32051652669906616,64,64,32,True
long_rollout,0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03,"[0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03]",0.24,8,8,128,0.0,2.0129232325416524e-07,0.007747260387986898,0.008220609277486801,0.2690640687942505,0.007747260387986898,0.07468696683645248,0.020256998017430305,0.07468696683645248,0.07468707114458084,0.07468707114458084,0.32051652669906616,256,256,32,True
long_rollout,0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03+0.03,"[0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03]",0.4800000000000002,16,8,128,0.0,2.56713860835589e-07,0.017200369387865067,0.018205631524324417,0.3840603232383728,0.017200369387865067,0.14397040009498596,0.040234751999378204,0.14397040009498596,0.14397136867046356,0.14397136867046356,0.32051652669906616,512,512,32,True
long_rollout,0.06+0.06+0.06+0.06,"[0.06,0.06,0.06,0.06]",0.24,4,8,128,0.0,1.4623297772686783e-07,0.007747261319309473,0.008220609277486801,0.2690640687942505,0.007747261319309473,0.07468697428703308,0.020256996154785156,0.07468697428703308,0.07468707114458084,0.07468707114458084,0.32051652669906616,128,128,32,True
long_rollout,0.06+0.06+0.06+0.06+0.06+0.06+0.06+0.06,"[0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06]",0.48,8,8,128,0.0,1.7909877669808338e-07,0.017200369387865067,0.018205631524324417,0.3840603232383728,0.017200369387865067,0.14397040009498596,0.040234751999378204,0.14397040009498596,0.14397136867046356,0.14397136867046356,0.32051652669906616,256,256,32,True
nonuniform_refinement,0.02+0.14,"[0.02,0.14]",0.16,2,4,128,9.149474067271512e-08,8.134082918331842e-08,0.004818161483854055,0.005117167718708515,0.21309006214141846,0.004818161483854055,0.050327856093645096,0.013548334129154682,0.050327856093645096,0.050327979028224945,0.050327979028224945,0.32051652669906616,32,32,16,True
